data_captura,data_referencia,periodo,classe,segmento_investidor,tipo_metodologia,metrica,prazo,valor,data
2026-08-05,2026-06-30,06/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_94,4,0.0088,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,EWMA_94,3,0.0176,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,EFPC,Resgate Dados Detalhados,media_simples,10,0.0112,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_97,21,0.0302,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,PJ,Resgate Dados Detalhados,media_simples,63,1.0,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,EFPC,Resgate Dados Detalhados,media_simples,1,0.0013,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_97,5,0.0124,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,10,0.055,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_97,10,0.0423,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,OUTROS,Resgate Dados Detalhados,EWMA_97,2,0.001,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,10,0.0242,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,1,0.0041,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PJ,Resgate Dados Detalhados,media_simples,10,0.0476,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,EWMA_94,42,0.0799,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_94,21,0.0366,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,OUTROS,Resgate Dados Detalhados,EWMA_94,3,0.0009,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,OUTROS,Resgate Dados Detalhados,EWMA_97,3,0.0015,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,5,0.007,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,5,0.0087,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,126,0.0659,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,EFPC,Resgate Dados Detalhados,EWMA_97,1,0.0049,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,1,0.0041,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_94,21,0.0868,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,10,0.0169,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,5,0.0088,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,10,0.0084,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,3,0.0046,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,126,0.569,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,1,0.0115,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,EWMA_94,1,0.0002,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_94,3,0.0047,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PJ,Resgate Dados Detalhados,EWMA_94,63,0.1616,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,63,0.0593,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,PJ,Resgate Dados Detalhados,EWMA_94,2,0.0345,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,21,0.1128,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_97,42,0.1222,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,media_simples,5,0.0058,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,PJ,Resgate Dados Detalhados,EWMA_97,126,1.0,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,5,0.031,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_97,2,0.0133,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,21,0.0341,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_97,2,0.0025,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,3,0.013,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,media_simples,10,0.0053,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,EWMA_97,5,0.014,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,OUTROS,Resgate Dados Detalhados,media_simples,1,0.0018,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_97,10,0.0172,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PJ,Resgate Dados Detalhados,media_simples,126,0.4383,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PRIVATE,Resgate Dados Detalhados,media_simples,42,0.3703,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,4,0.0126,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,1,0.0013,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_94,1,0.0087,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,3,0.0264,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_97,2,0.0083,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,EWMA_94,1,0.0065,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,media_simples,10,0.0664,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,5,0.0328,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_97,21,0.0515,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,VAREJO,Resgate Dados Detalhados,EWMA_97,3,0.0064,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PJ,Resgate Dados Detalhados,EWMA_97,63,0.1633,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,PJ,Resgate Dados Detalhados,EWMA_94,4,0.0671,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,EWMA_97,2,0.0006,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,EWMA_97,10,0.0584,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_94,5,0.0319,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,EWMA_97,1,0.0029,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PJ,Resgate Dados Detalhados,EWMA_97,10,0.0118,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_94,21,0.0379,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,3,0.0035,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,EFPC,Resgate Dados Detalhados,EWMA_94,42,0.2008,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,EWMA_94,126,0.2078,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_97,42,0.0565,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_94,126,1.0,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,5,0.006,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,4,0.0032,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,3,0.0014,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,63,0.0323,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,5,0.0533,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PJ,Resgate Dados Detalhados,media_simples,126,0.6414,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,EWMA_97,63,0.2023,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,4,0.0051,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,1,0.0039,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_97,2,0.0571,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,42,0.3771,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,EWMA_94,126,0.4521,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,EWMA_97,2,0.005,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_97,3,0.0028,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PJ,Resgate Dados Detalhados,EWMA_94,21,0.0533,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PJ,Resgate Dados Detalhados,media_simples,21,0.0566,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,2,0.0126,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,EWMA_94,2,0.0125,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_97,63,1.0,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_94,126,0.105,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,2,0.001,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,10,0.0441,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,EFPC,Resgate Dados Detalhados,EWMA_97,63,0.0293,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,EWMA_94,2,0.0044,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_94,126,0.1809,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PJ,Resgate Dados Detalhados,EWMA_97,1,0.0029,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,4,0.0014,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,5,0.0216,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,21,0.0942,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,126,0.7096,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_94,4,0.0044,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,EFPC,Resgate Dados Detalhados,EWMA_94,126,0.1233,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_97,1,0.0013,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PJ,Resgate Dados Detalhados,EWMA_94,3,0.005,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,42,0.0687,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,2,0.005,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,media_simples,5,0.0004,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,EFPC,Resgate Dados Detalhados,EWMA_94,2,0.0093,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PJ,Resgate Dados Detalhados,EWMA_97,2,0.0024,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PRIVATE,Resgate Dados Detalhados,EWMA_94,2,0.0023,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PRIVATE,Resgate Dados Detalhados,media_simples,126,0.1105,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_94,2,0.003,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_94,5,0.0024,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,3,0.0071,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,VAREJO,Resgate Dados Detalhados,EWMA_94,4,0.0129,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_94,1,0.0005,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,OUTROS,Resgate Dados Detalhados,media_simples,2,0.0143,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_94,10,0.0136,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_94,3,0.0065,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,1,0.0013,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,4,0.0233,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,42,0.4504,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,3,0.0115,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,1,0.0019,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_97,21,0.5763,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,PJ,Resgate Dados Detalhados,EWMA_94,3,0.0507,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,1,0.0058,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,3,0.0108,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,OUTROS,Resgate Dados Detalhados,EWMA_94,2,0.0032,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PRIVATE,Resgate Dados Detalhados,media_simples,1,0.0014,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,media_simples,2,0.0024,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,4,0.0088,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,10,0.0381,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_94,21,0.012,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,1,0.0012,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,EFPC,Resgate Dados Detalhados,EWMA_97,2,0.0098,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_97,42,1.0,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,PJ,Resgate Dados Detalhados,EWMA_94,1,0.0185,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,1,0.0022,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,1,0.0039,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,4,0.0075,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,126,0.2114,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PJ,Resgate Dados Detalhados,media_simples,4,0.0066,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_94,63,0.176,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_97,4,0.007,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,2,0.0011,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,media_simples,3,0.0066,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,EFPC,Resgate Dados Detalhados,media_simples,126,1.0,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_97,1,0.0071,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PJ,Resgate Dados Detalhados,EWMA_94,4,0.0025,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,EFPC,Resgate Dados Detalhados,media_simples,126,0.1302,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,21,0.0129,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,126,0.3552,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,42,0.0211,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,63,0.0048,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,OUTROS,Resgate Dados Detalhados,media_simples,3,0.0863,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PJ,Resgate Dados Detalhados,EWMA_97,1,0.0042,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_97,2,0.003,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,21,0.0804,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,VAREJO,Resgate Dados Detalhados,media_simples,21,0.0535,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,VAREJO,Resgate Dados Detalhados,EWMA_94,63,0.0865,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,VAREJO,Resgate Dados Detalhados,EWMA_97,2,0.0043,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,OUTROS,Resgate Dados Detalhados,media_simples,5,0.0086,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_97,21,0.0255,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,PRIVATE,Resgate Dados Detalhados,EWMA_97,3,0.0137,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_94,5,0.0028,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,EWMA_94,10,0.0355,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_97,3,0.0037,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,10,0.0069,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,OUTROS,Resgate Dados Detalhados,media_simples,21,0.6019,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PRIVATE,Resgate Dados Detalhados,media_simples,63,0.1051,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_94,4,0.0019,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,10,0.0155,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,OUTROS,Resgate Dados Detalhados,EWMA_97,21,0.0343,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,VAREJO,Resgate Dados Detalhados,media_simples,126,0.415,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PRIVATE,Resgate Dados Detalhados,EWMA_97,4,0.0139,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,4,0.0164,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,media_simples,10,0.0047,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_97,3,0.0837,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,126,0.8022,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,PJ,Resgate Dados Detalhados,EWMA_97,42,0.0773,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,63,0.039,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_94,3,0.0018,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,21,0.0372,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PRIVATE,Resgate Dados Detalhados,EWMA_94,1,0.0053,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_97,4,0.0072,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,VAREJO,Resgate Dados Detalhados,EWMA_94,2,0.0006,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,126,0.0101,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,VAREJO,Resgate Dados Detalhados,EWMA_97,4,0.0133,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,PJ,Resgate Dados Detalhados,media_simples,2,0.0097,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,OUTROS,Resgate Dados Detalhados,media_simples,63,0.0865,2026/06/30
2026-08-05,2026-06-30,06/2026,Cambial,PJ,Resgate Dados Detalhados,EWMA_97,2,0.0049,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,PRIVATE,Resgate Dados Detalhados,EWMA_97,10,0.0121,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,126,0.0748,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,OUTROS,Resgate Dados Detalhados,EWMA_94,63,1.0,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,PJ,Resgate Dados Detalhados,EWMA_94,10,0.1707,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,EFPC,Resgate Dados Detalhados,EWMA_97,3,0.0017,2026/06/30
2026-08-05,2026-06-30,06/2026,Ações,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_94,21,0.0968,2026/06/30
2026-08-05,2026-06-30,06/2026,Multimercados,EFPC,Resgate Dados Detalhados,EWMA_94,42,0.0322,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,21,0.018,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,42,0.0035,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,VAREJO,Resgate Dados Detalhados,EWMA_97,5,0.0111,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa Crédito,PJ,Resgate Dados Detalhados,EWMA_94,42,0.2862,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,INSTITUCIONAIS,Resgate Dados Detalhados,media_simples,1,0.0009,2026/06/30
2026-08-05,2026-06-30,06/2026,Previdência Multimercados,OUTROS,Resgate Dados Detalhados,EWMA_94,3,0.0077,2026/06/30
2026-08-05,2026-06-30,06/2026,RF DI,PJ,Resgate Dados Detalhados,media_simples,1,0.0208,2026/06/30
2026-08-05,2026-06-30,06/2026,Renda Fixa,INSTITUCIONAIS,Resgate Dados Detalhados,EWMA_97,4,0.0242,2026/06/30
