data_captura,data_referencia,codigo_ativo_objeto,total_series,posicao_aberta_call,posicao_aberta_put,posicao_aberta_total,put_call_ratio,posicao_coberta,posicao_descoberta,posicao_trava,strike_max_oi_call,strike_max_oi_put
2026-09-13,2026-09-11,BBSE,700,30220300,34490300,64710600,1.1413,2952400,37358900,24399300,43.7,38.7
2026-09-13,2026-09-11,GGBR,533,32724500,31358600,64083100,0.9583,2673500,43048100,18361500,27.62,25.37
2026-09-13,2026-09-11,RENT,761,37215600,26424500,63640100,0.71,4967000,29091900,29581200,40.81,37.63
2026-09-13,2026-09-11,SMAL,512,38084815,25089170,63173985,0.6588,115041,35108800,27950144,124.0,97.0
2026-09-13,2026-09-11,MOTV,135,29082600,28265200,57347800,0.9719,4468800,45312300,7566700,15.85,15.85
2026-09-13,2026-09-11,VBBR,436,38753529,16962879,55716408,0.4377,797582,36035696,18883130,37.08,37.0
2026-09-13,2026-09-11,EQTL,530,30970500,24545300,55515800,0.7925,645600,18295100,36575100,36.99,34.24
2026-09-13,2026-09-11,CMIG,370,29895200,24511300,54406500,0.8199,4415300,33726400,16264800,12.06,9.96
2026-09-13,2026-09-11,VAMO,309,28070500,25081600,53152100,0.8935,1682300,38780500,12689300,3.86,2.66
2026-09-13,2026-09-11,USIM,639,27289200,24170800,51460000,0.8857,2017800,23092000,26350200,7.8,6.6
2026-09-13,2026-09-11,ENEV,347,38185500,12872200,51057700,0.3371,326300,27379200,23352200,29.0,25.5
2026-09-13,2026-09-11,MRVE,479,23662900,26772600,50435500,1.1314,2141934,28692166,19601400,4.65,4.65
2026-09-13,2026-09-11,POMO,309,24126572,25964866,50091438,1.0762,895198,40996100,8200140,4.61,4.61
2026-09-13,2026-09-11,BRSR,124,24404700,22480600,46885300,0.9212,2427200,43136700,1321400,15.06,15.06
2026-09-13,2026-09-11,ALOS,380,25405700,20424500,45830200,0.8039,7405600,30987900,7436700,28.05,26.55
2026-09-13,2026-09-11,MBRF,325,14210888,29795738,44006626,2.0967,809224,29796263,13401139,19.98,13.98
2026-09-13,2026-09-11,EGIE,278,20522178,22739202,43261380,1.108,562835,37433593,5264952,31.96,31.96
2026-09-13,2026-09-11,RAIL,243,23629100,19146100,42775200,0.8103,433400,21369300,20972500,16.08,13.08
2026-09-13,2026-09-11,RDOR,367,30767200,11727800,42495000,0.3812,751900,25157000,16586100,41.06,23.56
2026-09-13,2026-09-11,CSMG,382,20891300,20242100,41133400,0.9689,3745500,26239900,11148000,40.02,25.02
2026-09-13,2026-09-11,CYRE,506,21760200,19206600,40966800,0.8826,784000,22984600,17198200,25.25,25.25
2026-09-13,2026-09-11,HAPV,480,21744022,17622744,39366766,0.8105,802424,23644711,14919631,8.0,11.0
2026-09-13,2026-09-11,EMBJ,965,18889000,18439200,37328200,0.9762,448300,14566400,22313500,84.57,100.07
2026-09-13,2026-09-11,RADL,324,14306688,23017029,37323717,1.6088,222559,18228869,18872289,22.24,19.27
2026-09-13,2026-09-11,BRAV,462,20616200,15529700,36145900,0.7533,870900,23941900,11333100,25.48,20.38
2026-09-13,2026-09-11,CXSE,471,18747300,14757700,33505000,0.7872,1008800,27956400,4539800,21.52,21.52
2026-09-13,2026-09-11,BRKM,380,8488000,24673100,33161100,2.9068,954900,22466600,9739600,8.0,3.45
2026-09-13,2026-09-11,MOVI,327,18885500,12129800,31015300,0.6423,433700,26454200,4127400,17.84,11.84
2026-09-13,2026-09-11,BOVV,75,16969930,13141637,30111567,0.7744,4841,27308146,2798580,184.0,184.0
2026-09-13,2026-09-11,ASAI,245,13929400,12282000,26211400,0.8817,272100,19372400,6566900,9.3,9.3
2026-09-13,2026-09-11,RAIZ,54,16133700,7487200,23620900,0.4641,2646700,19922600,1051600,1.0,2.0
2026-09-13,2026-09-11,GOAU,213,14015962,9377860,23393822,0.6691,3126718,14422164,5844940,10.61,10.61
2026-09-13,2026-09-11,NATU,268,9110600,13641900,22752500,1.4974,349000,14694300,7709200,8.0,8.0
2026-09-13,2026-09-11,ROXO,248,11243310,10767130,22010440,0.9576,1773970,9193620,11042850,14.5,12.5
2026-09-13,2026-09-11,ONCO,76,10864100,9839000,20703100,0.9056,266200,18181400,2255500,1.48,1.48
2026-09-13,2026-09-11,CVCB,217,15817200,4330300,20147500,0.2738,2126700,8679000,9341800,1.5,2.0
2026-09-13,2026-09-11,BRAP,352,11586000,8448900,20034900,0.7292,1690700,8316600,10027600,23.7,23.7
2026-09-13,2026-09-11,MULT,272,8545500,10341800,18887300,1.2102,81300,14386000,4420000,30.15,30.15
2026-09-13,2026-09-11,KLBN,244,8244943,9792178,18037121,1.1877,1387357,7355301,9294463,18.88,17.39
2026-09-13,2026-09-11,ECOR,228,10001500,6626100,16627600,0.6625,317800,7900000,8409800,7.04,5.64
2026-09-13,2026-09-11,TAEE,410,8420900,7458600,15879500,0.8857,681600,10476900,4721000,40.1,40.1
2026-09-13,2026-09-11,AZZA,449,8313700,7548800,15862500,0.908,638900,7964600,7259000,17.03,17.03
2026-09-13,2026-09-11,AUAU,398,10033400,5656000,15689400,0.5637,1986100,10103500,3599800,3.87,4.97
2026-09-13,2026-09-11,CEAB,240,11032800,4652500,15685300,0.4217,394400,5726500,9564400,8.52,7.92
2026-09-13,2026-09-11,FLRY,190,7520700,7331200,14851900,0.9748,664900,13013800,1173200,16.33,16.33
2026-09-13,2026-09-11,DIRR,284,7549500,6644100,14193600,0.8801,885100,9179400,4129100,12.21,11.21
2026-09-13,2026-09-11,GMAT,157,6883500,7206900,14090400,1.047,824200,11144100,2122100,5.79,3.89
2026-09-13,2026-09-11,ENGI,222,7153100,6798880,13951980,0.9505,52300,6993120,6906560,50.61,50.61
2026-09-13,2026-09-11,SEER,71,6334300,6267500,12601800,0.9895,187800,11804700,609300,12.56,12.56
2026-09-13,2026-09-11,CMIN,199,8012500,4136600,12149100,0.5163,1222500,8131200,2795400,7.01,5.61
2026-09-13,2026-09-11,JHSF,195,6765100,4759000,11524100,0.7035,752200,6799700,3972200,12.02,12.68
2026-09-13,2026-09-11,VIVT,256,4091200,7229000,11320200,1.767,279200,4657100,6383900,35.1,29.6
2026-09-13,2026-09-11,HYPE,322,5901500,5121300,11022800,0.8678,633600,7715800,2673400,23.57,23.57
2026-09-13,2026-09-11,YDUQ,236,5008800,5662800,10671600,1.1306,159100,4542600,5969900,11.06,8.46
2026-09-13,2026-09-11,PCAR,47,8952900,1606500,10559400,0.1794,1757300,7909400,892700,3.25,3.0
2026-09-13,2026-09-11,SMFT,185,7286500,3145700,10432200,0.4317,160800,4866700,5404700,17.82,16.07
2026-09-13,2026-09-11,ISAE,330,6252500,3344600,9597100,0.5349,858100,5627700,3111300,32.54,25.79
2026-09-13,2026-09-11,TOTS,321,4564200,4973300,9537500,1.0896,57500,4434300,5045700,37.18,32.18
2026-09-13,2026-09-11,SANB,263,4136700,5175100,9311800,1.251,1034400,4407700,3869700,34.12,22.62
2026-09-13,2026-09-11,IGTI,197,4135900,4914100,9050000,1.1882,268200,7246100,1535700,36.79,25.29
2026-09-13,2026-09-11,GOLD,25,2693672,5629381,8323053,2.0899,31905,7269362,1021786,22.0,25.0
2026-09-13,2026-09-11,LWSA,151,6833500,1353400,8186900,0.1981,2047900,3589900,2549100,4.46,4.46
2026-09-13,2026-09-11,IRBR,325,4733700,3371100,8104800,0.7121,982400,2740700,4381700,59.61,38.61
2026-09-13,2026-09-11,SIMH,308,4050352,4038491,8088843,0.9971,543948,4619692,2925203,9.86,10.1
2026-09-13,2026-09-11,QUAL,197,3476300,4045100,7521400,1.1636,568400,5861000,1092000,0.23,1.48
2026-09-13,2026-09-11,BHIA,161,3326300,3788500,7114800,1.139,289800,5115200,1709800,1.0,0.5
2026-09-13,2026-09-11,EZTC,220,3065471,3173086,6238557,1.0351,364655,4863931,1009971,14.92,14.92
2026-09-13,2026-09-11,TIMS,260,2558600,3663000,6221600,1.4316,209600,3667200,2344800,20.35,20.35
2026-09-13,2026-09-11,TEND,185,2660300,3473000,6133300,1.3055,328000,2298600,3506700,35.62,32.12
2026-09-13,2026-09-11,MILS,27,2073200,3922300,5995500,1.8919,126000,1969300,3900200,15.0,11.0
2026-09-13,2026-09-11,ORVR,17,3298100,2659200,5957300,0.8063,79200,4129200,1748900,20.0,16.75
2026-09-13,2026-09-11,SBFG,145,2604600,3120700,5725300,1.1981,59100,5218300,447900,9.91,9.91
2026-09-13,2026-09-11,CURY,215,2566600,2807800,5374400,1.094,72800,2446900,2854700,30.37,28.12
2026-09-13,2026-09-11,RAPT,204,2919900,2249100,5169000,0.7703,267800,3798500,1102700,5.55,4.35
2026-09-13,2026-09-11,ANIM,125,2242500,2601200,4843700,1.16,652600,3073600,1117500,2.47,2.57
2026-09-13,2026-09-11,PSSA,272,3127600,1675800,4803400,0.5358,185300,2705800,1912300,50.45,51.45
2026-09-13,2026-09-11,SAPR,275,2401900,2162800,4564700,0.9005,254700,2169100,2140900,36.33,37.08
2026-09-13,2026-09-11,CBAV,11,2130900,2011300,4142200,0.9439,58500,4078200,5500,11.96,11.96
2026-09-13,2026-09-11,XPBR,227,2388940,1669390,4058330,0.6988,403140,2591500,1063690,90.55,90.55
2026-09-13,2026-09-11,SLCE,167,1501535,2412737,3914272,1.6068,359802,1912025,1642445,16.5,17.25
2026-09-13,2026-09-11,HBOR,46,1954300,1937500,3891800,0.9914,252100,3544100,95600,4.27,4.27
2026-09-13,2026-09-11,POSI,139,2922600,812900,3735500,0.2781,282600,2588900,864000,3.35,3.82
2026-09-13,2026-09-11,VIVA,203,1669100,1917300,3586400,1.1487,253000,1772800,1560600,24.14,20.64
2026-09-13,2026-09-11,CPFE,244,1572500,1961800,3534300,1.2476,106300,2427100,1000900,46.98,46.98
2026-09-13,2026-09-11,RECV,113,2004100,1431800,3435900,0.7144,291600,2144000,1000300,11.65,10.4
2026-09-13,2026-09-11,SMTO,144,1614200,1569000,3183200,0.972,211300,2188100,783800,21.39,14.39
2026-09-13,2026-09-11,LJQQ,78,2074600,1083500,3158100,0.5223,413700,2551300,193100,2.0,5.4
2026-09-13,2026-09-11,TTEN,102,1686400,945900,2632300,0.5609,123500,2010500,498300,22.13,12.63
2026-09-13,2026-09-11,JBSS,169,1157280,1198850,2356130,1.0359,247280,1909600,199250,64.34,64.34
2026-09-13,2026-09-11,CASH,30,1468500,850800,2319300,0.5794,572700,1372900,373700,10.0,3.3
2026-09-13,2026-09-11,VULC,94,1439700,758100,2197800,0.5266,224100,1535200,438500,21.5,13.25
2026-09-13,2026-09-11,INTB,125,1562000,629400,2191400,0.4029,61700,1126600,1003100,21.31,11.81
2026-09-13,2026-09-11,AURE,96,1434000,745100,2179100,0.5196,418400,1646800,113900,11.19,9.94
2026-09-13,2026-09-11,AURA,79,983250,1144870,2128120,1.1644,105980,1350840,671300,202.51,101.51
2026-09-13,2026-09-11,GRND,99,1412200,586500,1998700,0.4153,408600,1351600,238500,5.74,4.14
2026-09-13,2026-09-11,PNVL,64,1766000,113100,1879100,0.064,1429000,370300,79800,18.9,10.99
2026-09-13,2026-09-11,RIAA,133,1182900,644600,1827500,0.5449,187800,766400,873300,7.5,8.3
2026-09-13,2026-09-11,PLPL,65,251000,1531400,1782400,6.1012,82600,1677500,22300,7.71,6.71
2026-09-13,2026-09-11,SAUD,96,1206000,541400,1747400,0.4489,327400,935900,484100,15.5,14.5
2026-09-13,2026-09-11,ALPA,134,1095200,478200,1573400,0.4366,57700,905700,610000,15.04,12.79
2026-09-13,2026-09-11,INBR,75,774160,737710,1511870,0.9529,44090,1163990,303790,27.95,24.95
2026-09-13,2026-09-11,TUPY,127,926600,583400,1510000,0.6296,132300,995800,381900,22.0,15.5
2026-09-13,2026-09-11,BMGB,86,1051700,436000,1487700,0.4146,650300,535200,302200,5.93,4.86
2026-09-13,2026-09-11,RANI,74,863700,539600,1403300,0.6248,330900,589900,482500,8.23,6.93
2026-09-13,2026-09-11,AMAR,46,704500,622000,1326500,0.8829,125300,673200,528000,0.9,0.5
2026-09-13,2026-09-11,MDIA,89,475400,840300,1315700,1.7676,46900,884900,383900,18.45,15.95
2026-09-13,2026-09-11,WIZC,61,1053300,200500,1253800,0.1904,295400,752100,206300,11.37,7.92
2026-09-13,2026-09-11,KEPL,60,827100,364700,1191800,0.4409,60900,1073500,57400,6.98,6.98
2026-09-13,2026-09-11,UNIP,90,714100,469500,1183600,0.6575,349800,710200,123600,51.52,65.02
2026-09-13,2026-09-11,MYPK,83,499500,608000,1107500,1.2172,228300,646900,232300,12.55,11.55
2026-09-13,2026-09-11,PGMN,32,686200,371600,1057800,0.5415,99300,697200,261300,3.8,4.12
2026-09-13,2026-09-11,NVDC,83,433480,586960,1020440,1.3541,157430,523790,339220,22.46,24.96
2026-09-13,2026-09-11,DXCO,90,362670,638453,1001123,1.7604,112259,675151,213713,6.55,5.75
2026-09-13,2026-09-11,MDNE,32,338900,633800,972700,1.8702,1400,455900,515400,28.84,25.34
2026-09-13,2026-09-11,MELI,83,484030,414770,898800,0.8569,90500,345930,462370,85.0,83.0
2026-09-13,2026-09-11,ABCB,90,426600,243000,669600,0.5696,145600,389100,134900,35.4,23.4
2026-09-13,2026-09-11,SOJA,32,310807,269723,580530,0.8678,188144,383286,9100,9.3,9.3
2026-09-13,2026-09-11,ROMI,66,434500,145200,579700,0.3342,94800,398700,86200,6.55,5.55
2026-09-13,2026-09-11,IVVB,68,58527,488464,546991,8.346,4697,515090,27204,463.0,403.0
2026-09-13,2026-09-11,AMBP,6,522500,1100,523600,0.0021,188900,333600,1100,4.0,5.0
2026-09-13,2026-09-11,LEVE,87,367100,142100,509200,0.3871,128600,237300,143300,33.35,32.35
2026-09-13,2026-09-11,FESA,54,275300,222900,498200,0.8097,99800,343800,54600,7.38,5.58
2026-09-13,2026-09-11,ALUP,83,259800,204600,464400,0.7875,32800,239500,192100,35.23,31.48
2026-09-13,2026-09-11,JALL,29,345000,116800,461800,0.3386,141600,304100,16100,4.99,2.99
2026-09-13,2026-09-11,MLAS,8,454400,0,454400,0.0,454300,100,0,2.05,0.0
2026-09-13,2026-09-11,TASA,26,384500,27000,411500,0.0702,102900,304300,4300,7.09,7.09
2026-09-13,2026-09-11,TRIS,39,155031,226020,381051,1.4579,103781,188390,88880,5.3,5.06
2026-09-13,2026-09-11,GOGL,55,290850,82840,373690,0.2848,24570,183400,165720,97.05,157.55
2026-09-13,2026-09-11,BOVX,7,192550,167801,360351,0.8715,0,13351,347000,10.0,10.0
2026-09-13,2026-09-11,MEAL,8,3100,343800,346900,110.9032,400,346400,100,2.8,2.8
2026-09-13,2026-09-11,ARML,25,22100,303200,325300,13.7195,6600,317700,1000,3.83,6.63
2026-09-13,2026-09-11,VLID,73,159700,158700,318400,0.9937,75700,164400,78300,20.52,17.02
2026-09-13,2026-09-11,AMZO,21,199820,108800,308620,0.5445,1890,219250,87480,64.0,64.0
2026-09-13,2026-09-11,HASH,157,115684,176087,291771,1.5221,35671,116343,139757,43.5,36.5
2026-09-13,2026-09-11,CAML,31,121200,87700,208900,0.7236,99600,88400,20900,5.35,4.55
2026-09-13,2026-09-11,GGPS,28,105300,63100,168400,0.5992,97000,69700,1700,23.16,18.66
2026-09-13,2026-09-11,BLAU,25,53150,114400,167550,2.1524,48810,118240,500,9.37,10.82
2026-09-13,2026-09-11,M1TA,22,84960,74000,158960,0.871,5370,140390,13200,108.59,108.59
2026-09-13,2026-09-11,VVEO,9,132700,18100,150800,0.1364,122400,27400,1000,2.0,10.0
2026-09-13,2026-09-11,MTRE,18,68700,74400,143100,1.083,53500,86800,2800,3.83,3.94
2026-09-13,2026-09-11,SPCX,72,81440,56120,137560,0.6891,17250,89080,31230,53.0,42.0
2026-09-13,2026-09-11,AGRO,26,78000,59200,137200,0.759,27100,91200,18900,23.0,21.0
2026-09-13,2026-09-11,BMOB,30,109000,23700,132700,0.2174,2900,108100,21700,25.17,21.67
2026-09-13,2026-09-11,EVEN,29,29200,92900,122100,3.1815,20900,96400,4800,5.08,6.08
2026-09-13,2026-09-11,MSFT,14,57670,48730,106400,0.845,6140,97860,2400,83.05,83.05
2026-09-13,2026-09-11,LAVV,26,41000,62800,103800,1.5317,18100,85100,600,11.51,10.01
2026-09-13,2026-09-11,GFSA,40,62051,37260,99311,0.6005,38450,49941,10920,0.99,1.19
2026-09-13,2026-09-11,TSLA,38,53850,34610,88460,0.6427,16610,47050,24800,65.0,48.0
2026-09-13,2026-09-11,NASD,8,26850,59930,86780,2.232,3500,76280,7000,23.0,21.25
2026-09-13,2026-09-11,TSMC,8,40200,33800,74000,0.8408,400,61600,12000,275.43,275.43
2026-09-13,2026-09-11,DASA,14,23300,32700,56000,1.4034,5300,40600,10100,3.2,3.2
2026-09-13,2026-09-11,LOGG,32,18300,33500,51800,1.8306,5700,44400,1700,27.6,27.09
2026-09-13,2026-09-11,BITH,1,50000,0,50000,0.0,50000,0,0,92.5,0.0
2026-09-13,2026-09-11,COCA,5,16060,22480,38540,1.3998,0,38540,0,77.14,76.14
2026-09-13,2026-09-11,MCDC,2,36670,0,36670,0.0,300,36370,0,68.68,0.0
2026-09-13,2026-09-11,BEEM,3,20200,10100,30300,0.5,0,10100,20200,58.72,56.72
2026-09-13,2026-09-11,ITLC,10,15340,14840,30180,0.9674,13000,5040,12140,88.0,65.0
2026-09-13,2026-09-11,BERK,3,12260,17000,29260,1.3866,0,29260,0,137.0,131.0
2026-09-13,2026-09-11,HBSA,5,28000,1100,29100,0.0393,5100,23000,1000,4.26,3.26
2026-09-13,2026-09-11,AAPL,16,21220,4960,26180,0.2337,3320,13660,9200,78.65,57.95
2026-09-13,2026-09-11,PTBL,6,10300,7000,17300,0.6796,9900,7000,400,3.0,1.6
2026-09-13,2026-09-11,BABA,3,0,4870,4870,0.0,0,4870,0,0.0,70.49
2026-09-13,2026-09-11,SEQL,1,0,3500,3500,0.0,0,3500,0,0.0,0.1
2026-09-13,2026-09-11,AERI,2,3000,200,3200,0.0667,2900,300,0,7.0,1.9
2026-09-13,2026-09-11,A1MD,6,2950,0,2950,0.0,930,2020,0,340.0,0.0
2026-09-13,2026-09-11,IFCM,5,1187,1100,2287,0.9267,7,2280,0,1958.95,1.2
2026-09-13,2026-09-11,PASS,1,0,1000,1000,0.0,0,1000,0,0.0,22.5
2026-09-13,2026-09-11,NFLX,1,0,1000,1000,0.0,0,1000,0,0.0,8.0
2026-09-13,2026-09-11,ENJU,2,600,0,600,0.0,600,0,0,4.8,0.0
2026-09-13,2026-09-11,ESPA,1,260,0,260,0.0,260,0,0,9.6,0.0
