data_captura,data_referencia,codigo,nome_emissor,dt_repactuacao_vencimento,indice_correcao,tx_compra,tx_venda,tx_indicativa,desvio_padrao,intervalo_indicativo_min,intervalo_indicativo_max,pu,ratio_pu_par_vne,duration,pct_reune,ref_ntnb
2026-07-27,2026-07-24,DASAB2,DIAGNÓSTICOS DA AMÉRICA S/A (*),2030-11-20,DI + 3.4%,2.95,2.0393,2.6198,0.179,2.4408,2.7989,1050.925668,101.9423,641.39,,
2026-07-27,2026-07-24,DASAB4,DIAGNÓSTICOS DA AMÉRICA S/A (*) (**),2027-10-20,DI + 2.4%,1.8332,1.1231,1.4494,0.4064,1.043,1.8559,1048.784462,100.6371,171.87,5,
2026-07-27,2026-07-24,DASAB5,DIAGNÓSTICOS DA AMÉRICA S/A (*),2028-10-30,DI + 1.7%,2.7616,1.8823,2.3177,0.135,2.1828,2.4528,1023.867797,98.8436,483.73,,
2026-07-27,2026-07-24,DASAC2,DIAGNÓSTICOS DA AMÉRICA S/A (*),2030-11-20,DI + 3.4%,2.998,2.4086,2.7045,0.3273,2.3772,3.032,1048.721667,101.7285,641.09,,
2026-07-27,2026-07-24,DASAC5,DIAGNÓSTICOS DA AMÉRICA S/A (*),2031-10-30,DI + 2.05%,3.15,2.5344,2.8636,0.3157,2.5478,3.1794,1007.614792,97.1964,899.05,50,
2026-07-27,2026-07-24,DXCO13,DEXCO S.A (*),2031-10-15,DI + 0.53%,0.8975,0.6415,0.7492,0.0037,0.7455,0.753,1031.175448,99.2583,860.63,,
2026-07-27,2026-07-24,EBENA6,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),2028-03-04,DI + 0.89%,0.7898,0.296,0.5791,0.0983,0.4807,0.6775,1060.794683,100.3052,248.95,,
2026-07-27,2026-07-24,EBENA7,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),2028-06-20,DI + 0.68%,--,--,0.8931,0.0124,0.8807,0.9056,1010.599498,99.7298,322.42,,
2026-07-27,2026-07-24,EBENB1,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),2030-12-19,DI + 0.63%,0.6964,0.456,0.5912,0.0577,0.5335,0.649,1015.03726,100.1174,766.56,,
2026-07-27,2026-07-24,EBENC1,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),2032-12-19,DI + 0.73%,0.8158,0.5119,0.6583,0.043,0.6153,0.7014,1016.880058,100.2892,1022.55,45,
2026-07-27,2026-07-24,ECOV17,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),2032-02-25,DI + 1.25%,0.9369,0.6702,0.8009,0.0635,0.7374,0.8645,1077.54008,101.4426,813.51,,
2026-07-27,2026-07-24,EDPR13,EDP TRANSMISSAO GOIAS S.A. (*),2030-12-10,DI + 0.52%,--,--,0.6214,0.0631,0.5583,0.6846,1015.272207,99.7643,589.53,,
2026-07-27,2026-07-24,EDPR23,EDP TRANSMISSAO GOIAS S.A. (*),2032-12-10,DI + 0.6%,--,--,0.7512,0.0818,0.6694,0.8332,1011.620215,99.3954,1016.72,,
2026-07-27,2026-07-24,EDVP18,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,2027-08-22,DI + 1.6%,0.4086,0.2,0.2837,0.0414,0.2423,0.3252,1072.368531,100.6897,133.2,,
2026-07-27,2026-07-24,EEELA3,CPFL TRANSMISSAO S.A (*),2029-09-10,DI + 0.49%,0.5742,0.3,0.4446,0.0204,0.4243,0.4651,1018.636787,100.0987,550.41,,
2026-07-27,2026-07-24,EEELA5,CPFL TRANSMISSAO S.A (*),2030-05-15,DI + 0.45%,0.6567,0.3948,0.5302,0.0496,0.4806,0.5799,1024.790686,99.7685,731.71,,
2026-07-27,2026-07-24,EGIED1,ENGIE BRASIL ENERGIA S.A. (*),2028-11-15,DI + 1%,0.6219,0.3541,0.4936,0.0941,0.3995,0.5878,1036.507737,100.8021,400.77,,
2026-07-27,2026-07-24,EGIEE1,ENGIE BRASIL ENERGIA S.A. (*),2030-11-15,DI + 1.1%,0.9371,0.4946,0.7086,0.1799,0.5287,0.8886,1040.219221,101.1436,739.51,,
2026-07-27,2026-07-24,EKTRA0,ELEKTRO REDES S.A. (*) (**),2026-10-15,DI + 1.29%,1.1,0.3606,0.7359,0.0495,0.6864,0.7854,1042.318133,100.1242,57,,
2026-07-27,2026-07-24,EKTRA1,ELEKTRO REDES S.A. (*) (**),2027-07-15,DI + 1.28%,--,--,1.0141,0.0857,0.9284,1.0999,1006.495919,100.2448,234.42,,
2026-07-27,2026-07-24,EKTRA3,ELEKTRO REDES S.A. (*),2031-04-15,DI + 0.98%,0.8473,0.5314,0.736,0.0498,0.6861,0.7859,1048.04787,100.7591,788.33,,
2026-07-27,2026-07-24,EKTRA4,ELEKTRO REDES S.A. (*),2032-02-08,DI + 0.8%,0.8333,0.5469,0.7001,0.0716,0.6285,0.7718,1070.405114,100.3679,933.7,,
2026-07-27,2026-07-24,EKTRB0,ELEKTRO REDES S.A. (*),2028-10-15,DI + 1.44%,1.13,0.7082,0.8946,0.0642,0.8304,0.9588,1049.917907,100.8133,378.9,,
2026-07-27,2026-07-24,ELET15,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2029-04-15,DI + 0.85%,0.6231,0.4487,0.5275,0.0663,0.4612,0.5939,1047.269456,100.7198,564.52,,
2026-07-27,2026-07-24,ELET17,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2035-11-15,DI + 0.85%,0.849,0.618,0.733,0.0818,0.6512,0.815,1033.774241,100.5653,1225.1,35,
2026-07-27,2026-07-24,ELET24,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2028-09-15,DI + 1.55%,1.0554,0.8518,0.9609,0.0772,0.8837,1.0382,1063.817351,100.8289,357.83,40,
2026-07-27,2026-07-24,ELET25,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),2031-04-15,DI + 1%,0.7405,0.4725,0.6148,0.0765,0.5383,0.6914,1053.796887,101.3063,857.14,,
2026-07-27,2026-07-24,ELFA12,ELFA MEDICAMENTOS SA (*) (**),2031-12-13,DI + 3.4%,--,--,--,--,--,--,300.378546,30.125,N/D,40,
2026-07-27,2026-07-24,ELPLA6,ELETROPAULO METROP. ELETRIC. DE S.P. S/A,2028-10-04,DI + 1.64%,4.104,2.0133,2.9503,1.089,1.8613,4.0394,1026.969223,98.1387,369,,
2026-07-27,2026-07-24,ELPLB8,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),2028-05-15,DI + 1.1%,2.975,2.0114,2.4975,0.0068,2.4907,2.5045,1006.200064,97.8358,401.29,,
2026-07-27,2026-07-24,ELTN16,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2031-09-15,DI + 0.85%,0.8216,0.4941,0.639,0.1377,0.5012,0.7768,1060.362071,100.75,899.88,,
2026-07-27,2026-07-24,ELTN19,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2032-11-15,DI + 0.65%,0.8376,0.5277,0.6701,0.1143,0.5559,0.7845,1026.707475,99.9164,1054.83,15,
2026-07-27,2026-07-24,ELTN26,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),2034-09-15,DI + 1.05%,0.8117,0.557,0.6726,0.1087,0.564,0.7814,1070.490643,101.6404,1099.02,,
2026-07-27,2026-07-24,ENERB5,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,2029-12-15,DI + 0.8%,0.8385,0.4665,0.6654,0.0253,0.6401,0.6907,1020.019329,100.3655,688.26,,
2026-07-27,2026-07-24,ENERC3,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,2029-09-04,DI + 0.8%,0.7125,0.5071,0.6176,0.0254,0.5922,0.6431,1061.913705,100.4459,619.26,10,
2026-07-27,2026-07-24,ENEV38,ENEVA S.A. (*),2029-07-15,DI + 1.7%,1.0978,0.7588,0.9111,0.0725,0.8385,0.9837,1020.819914,101.6598,533.24,,
2026-07-27,2026-07-24,ENEV48,ENEVA S.A. (*),2032-07-15,DI + 2%,1,0.6382,0.8167,0.0568,0.7599,0.8736,1046.83516,104.242,901.44,,
2026-07-27,2026-07-24,ENEVA3,ENEVA S.A. (*),2029-12-15,DI + 0.9%,0.7539,0.595,0.6825,0.0282,0.6543,0.7108,1022.41973,100.5902,687.51,,
2026-07-27,2026-07-24,ENEVC0,ENEVA S.A. (*),2029-04-15,DI + 1%,0.6796,0.5389,0.5922,0.0893,0.5029,0.6816,1049.658072,100.9084,563.59,10,
2026-07-27,2026-07-24,ENEVD0,ENEVA S.A. (*),2031-04-15,DI + 1.15%,0.819,0.5438,0.6981,0.0938,0.6043,0.792,1055.261677,101.4059,786.89,,
2026-07-27,2026-07-24,ENGIA7,ENERGISA S/A,2027-10-20,DI + 1.5%,--,--,0.4624,0.0453,0.4171,0.5078,1047.070946,100.7053,172.66,,
2026-07-27,2026-07-24,ENGIB1,ENERGISA S/A,2029-09-04,DI + 0.8%,0.7635,0.5,0.6397,0.0454,0.5943,0.6852,1061.340783,100.3917,619.2,,
2026-07-27,2026-07-24,ENGIB5,ENERGISA S/A,2026-10-15,DI + 1.64%,0.869,0.3019,0.6197,0.2338,0.386,0.8536,1044.390023,100.2285,57,,
2026-07-27,2026-07-24,ENGIB7,ENERGISA S/A,2029-10-20,DI + 1.65%,0.8779,0.5611,0.7525,0.1396,0.6129,0.8922,1060.898605,101.9957,562.42,,
2026-07-27,2026-07-24,ENGIB8,ENERGISA S/A,2028-06-20,DI + 2.1%,--,--,0.8417,0.0547,0.787,0.8965,1036.09535,102.1095,424.53,,
2026-07-27,2026-07-24,ENGIC3,ENERGISA S/A,2030-02-25,DI + 0.8%,0.789,0.5326,0.6527,0.0443,0.6084,0.697,1064.526033,100.4,688.2,,
2026-07-27,2026-07-24,ENGIC4,ENERGISA S/A (*),2032-09-15,DI + 0.75%,0.8088,0.6044,0.692,0.0341,0.6579,0.7263,1054.396949,100.2187,956.4,35,
2026-07-27,2026-07-24,ENGIC5,ENERGISA S/A,2028-10-15,DI + 1.8%,0.8713,0.5282,0.7207,0.1713,0.5494,0.8921,1063.583878,102.0265,474.86,,
2026-07-27,2026-07-24,ENGIC6,ENERGISA S/A,2027-04-15,DI + 1.5%,0.4693,0.321,0.4336,0.0607,0.373,0.4944,1049.120832,100.7205,171.3,,
2026-07-27,2026-07-24,ENGIC9,ENERGISA S/A,2028-09-15,DI + 1.45%,--,--,0.5768,0.0638,0.513,0.6407,1071.312009,101.575,455.98,,
2026-07-27,2026-07-24,ENGID3,ENERGISA S/A,2032-02-25,DI + 0.95%,0.8256,0.5822,0.7167,0.0661,0.6506,0.7828,1070.129452,100.8672,941.58,,
2026-07-27,2026-07-24,ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2029-04-15,DI + 0.75%,0.6748,0.432,0.5624,0.038,0.5244,0.6005,1043.854916,100.4186,565.01,,
2026-07-27,2026-07-24,ENMTB0,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2029-09-04,DI + 0.8%,0.7572,0.4851,0.6394,0.0705,0.5689,0.7101,1061.348557,100.3924,619.2,,
2026-07-27,2026-07-24,ENMTB2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2029-12-15,DI + 0.8%,0.75,0.5528,0.6498,0.0161,0.6337,0.666,1020.45119,100.408,688.3,,
2026-07-27,2026-07-24,ENMTC2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2031-12-15,DI + 0.95%,0.8388,0.5845,0.6995,0.0133,0.6862,0.7129,1025.5006,100.8876,897.14,,
2026-07-27,2026-07-24,ENMTC3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,2030-03-25,DI + 0.75%,0.7633,0.5147,0.6263,0.0151,0.6111,0.6415,1051.483625,100.3455,707.69,,
2026-07-27,2026-07-24,EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),2030-05-15,DI + 0.95%,0.7458,0.5043,0.6202,0.049,0.5712,0.6693,1035.873389,100.7501,575.94,,
2026-07-27,2026-07-24,EQPA17,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A. (*),2030-08-05,DI + 0.95%,0.7691,0.5,0.6385,0.0346,0.6039,0.6732,1076.216063,100.7268,591.04,,
2026-07-27,2026-07-24,EQPAA0,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A. (*),2032-09-15,DI + 0.65%,0.8814,0.6749,0.7736,0.0362,0.7374,0.8099,1047.221569,99.572,880.12,,
2026-07-27,2026-07-24,EQTL17,EQUATORIAL ENERGIA S.A (*),2030-03-15,DI + 0.72%,0.7199,0.5265,0.6031,0.0562,0.5469,0.6594,1054.585909,100.2473,536.21,,
2026-07-27,2026-07-24,ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),2028-10-15,DI + 1.85%,1.9722,1.2718,1.7894,0.1996,1.5897,1.9891,1043.527328,100.0891,377.09,,
2026-07-27,2026-07-24,ERDVA6,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),2031-07-15,DI + 1.2%,1.0168,0.7627,0.8572,0.0846,0.7726,0.9419,1014.512233,101.0455,773.18,,
2026-07-27,2026-07-24,ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),2030-10-15,DI + 2.35%,1.5,1.113,1.3105,0.0642,1.2462,1.3748,1070.836067,102.5708,628.4,,
2026-07-27,2026-07-24,ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),2028-02-19,DI + 0.9%,0.7833,0.2377,0.5634,0.165,0.3984,0.7286,1066.598048,100.319,240.28,,
2026-07-27,2026-07-24,ESCEA4,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),2029-08-28,DI + 0.49%,0.6878,0.2538,0.5003,0.1231,0.3772,0.6235,1056.99558,99.9864,335.22,,
2026-07-27,2026-07-24,ESCEA6,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),2030-06-11,DI + 0.5%,0.7405,0.3511,0.5774,0.0717,0.5057,0.6492,1014.958752,99.7913,683.8,,
2026-07-27,2026-07-24,ESCEB4,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),2031-08-28,DI + 0.56%,0.735,0.3038,0.5496,0.0935,0.4561,0.6431,1057.648696,100.0205,499.61,,
2026-07-27,2026-07-24,ESCEB6,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),2032-06-11,DI + 0.58%,0.8563,0.501,0.6799,0.0668,0.6131,0.7468,1013.339949,99.6224,959.97,,
2026-07-27,2026-07-24,ESSDA2,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,2029-09-04,DI + 0.8%,0.7704,0.5082,0.6527,0.0737,0.579,0.7265,1061.003997,100.3598,619.17,,
2026-07-27,2026-07-24,EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),2031-03-18,DI + 1.3%,1.3555,1.1822,1.245,0.0434,1.2016,1.2886,1054.439479,100.1487,689.46,35,
2026-07-27,2026-07-24,EUFA18,EUROFARMA LABORATÓRIOS S/A (*) (**),2028-09-11,DI + 0.93%,1.1608,0.8323,0.9518,0.0314,0.9204,0.9833,1054.214906,99.9611,453.92,10,
2026-07-27,2026-07-24,EUFA19,EUROFARMA LABORATÓRIOS S/A (*) (**),2031-12-16,DI + 0.95%,2.0783,1.3349,1.449,0.2451,1.2039,1.6943,999.630639,98.3987,823.55,,
2026-07-27,2026-07-24,FENS12,FERROVIA NORTE SUL S/A (*),2031-03-22,DI + 0.75%,0.6636,0.4166,0.5453,0.0634,0.4818,0.6088,1044.297495,100.6914,854.36,,
2026-07-27,2026-07-24,FISI15,FISIA COMERCIO DE PRODUTOS ESPORTIVOS S.A. (*),2030-07-15,DI + 0.85%,1.4349,1.1629,1.3117,0.1112,1.2005,1.423,992.738919,98.8864,617.24,,
2026-07-27,2026-07-24,FLCLA4,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2027-08-22,DI + 1.6%,--,--,0.4772,0.0624,0.4148,0.5397,1071.276901,100.5872,133.08,,
2026-07-27,2026-07-24,FLCLA8,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2029-12-15,DI + 0.8%,--,--,0.8647,0.029,0.8356,0.8938,1014.526066,99.825,687.76,,
2026-07-27,2026-07-24,FLRY17,FLEURY S/A (*),2027-04-22,DI + 1.35%,0.7985,0.2366,0.5488,0.1161,0.4327,0.665,1044.469652,100.5539,175.39,,
2026-07-27,2026-07-24,FLRY18,FLEURY S/A (*),2028-10-23,DI + 1.23%,1.1569,0.3889,0.7506,0.0111,0.7394,0.7618,1045.33454,100.7274,384.98,,
2026-07-27,2026-07-24,FLRY19,FLEURY S/A (*),2029-05-17,DI + 0.55%,0.4799,0.3062,0.3861,0.036,0.3501,0.4222,1030.104503,100.3221,496.91,,
2026-07-27,2026-07-24,FLRY25,FLEURY S/A (*),2027-12-16,DI + 1.2%,0.7789,0.45,0.6329,0.0504,0.5826,0.6834,680.653712,100.4727,211.62,,
2026-07-27,2026-07-24,FLRY27,FLEURY S/A (*),2029-04-22,DI + 1.55%,1.2247,0.6257,0.9228,0.0306,0.8921,0.9535,1053.762236,101.3969,564.79,,
2026-07-27,2026-07-24,FLRY29,FLEURY S/A (*),2031-05-17,DI + 0.67%,0.7532,0.3314,0.6149,0.0815,0.5334,0.6966,1028.846684,100.1769,813.55,,
2026-07-27,2026-07-24,FLRY36,FLEURY S/A (*),2028-07-08,DI + 1.75%,0.9,0.3234,0.6185,0.0467,0.5718,0.6653,1026.959527,101.9665,439.12,35,
2026-07-27,2026-07-24,FLRYA0,FLEURY S/A (*),2029-10-21,DI + 0.45%,0.6368,0.2873,0.4624,0.0645,0.3979,0.5271,1036.040011,99.9721,569.96,,
2026-07-27,2026-07-24,FLRYB0,FLEURY S/A (*),2031-10-21,DI + 0.55%,0.7536,0.4632,0.5971,0.0573,0.5398,0.6544,1034.929261,99.8393,865.39,,
2026-07-27,2026-07-24,FRAS16,FRAS-LE S/A (*),2030-10-25,DI + 0.75%,1.5055,0.6445,1.0316,0.0635,0.9681,1.0952,1026.200233,99.1164,800.57,,
2026-07-27,2026-07-24,GGBRA7,GERDAU S/A (*),2029-05-29,DI + 0.6%,0.5424,0.2681,0.4054,0.0907,0.3147,0.4962,1026.443249,100.459,596.13,,
2026-07-27,2026-07-24,GGBRA8,GERDAU S/A (*),2028-12-10,DI + 0.5%,0.4742,0.3371,0.4095,0.0086,0.4009,0.4182,1019.528968,100.1851,517.45,,
2026-07-27,2026-07-24,GGBRA9,GERDAU S/A (*),2032-06-04,DI + 0.65%,0.7001,0.3311,0.5217,0.0547,0.467,0.5765,1024.802013,100.5154,1016.2,35,
2026-07-27,2026-07-24,GRRB16,AGUAS GUARIROBA S/A (*),2029-08-12,DI + 0.95%,4,0.5044,2.2931,0.0864,2.2067,2.3795,1032.25851,96.8975,599.22,,
2026-07-27,2026-07-24,GSHC15,GSH CORP PARTICIPACOES S.A. (*),2029-04-22,DI + 1.7%,1.4027,1.0648,1.259,0.0684,1.1906,1.3276,1046.383159,100.6486,375.25,,
2026-07-27,2026-07-24,GSHC17,GSH CORP PARTICIPACOES S.A. (*),2030-09-15,DI + 2.5%,2.6333,2.04,2.4876,0.2023,2.2852,2.69,1058.826811,100.0227,473.11,35,
2026-07-27,2026-07-24,GUAR17,GUARARAPES CONFECCOES S/A (*),2028-10-15,DI + 0.95%,1.1221,0.8639,0.9794,0.0231,0.9563,1.0025,1039.611119,99.9561,379.97,,
2026-07-27,2026-07-24,HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),2030-01-27,DI + 1.75%,7.9801,6.0867,7.0911,0.1768,6.9144,7.268,878.788103,86.8926,684.66,,
2026-07-27,2026-07-24,HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),2031-05-10,DI + 1.6%,8.1417,6.677,7.3586,0.3912,6.9674,7.75,883.657974,85.6336,696.22,10,
2026-07-27,2026-07-24,HAPV18,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),2031-10-15,DI + 1.1%,8,6.169,7.0176,0.0405,6.9771,7.0581,851.017204,81.79,866.03,,
2026-07-27,2026-07-24,HAPV19,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),2032-05-16,DI + 1.05%,7.9873,6.5616,7.2981,0.3839,6.9142,7.6821,817.507226,79.542,929.76,,
2026-07-27,2026-07-24,HAPV28,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),2032-10-15,DI + 1.2%,8.1822,6.194,7.0981,0.238,6.8601,7.3363,834.056401,80.1382,949.22,,
2026-07-27,2026-07-24,HAPVA0,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),2033-10-15,DI + 1.05%,8.1064,6.4671,7.2379,0.3605,6.8774,7.5985,816.503008,78.4835,982.96,5,
2026-07-27,2026-07-24,HBSA14,HIDROVIAS DO BRASIL S.A. (*),2028-06-11,DI + 0.5%,0.75,0.359,0.5518,0.0206,0.5312,0.5725,1016.201162,99.9134,423.49,,
2026-07-27,2026-07-24,HBSA22,HIDROVIAS DO BRASIL S.A. (*),2029-07-20,DI + 2.4%,1.7,1.2,1.4502,0.0006,1.4496,1.4508,1018.713437,101.6193,435.2,,
2026-07-27,2026-07-24,HBSA24,HIDROVIAS DO BRASIL S.A. (*),2031-06-11,DI + 0.75%,0.75,0.45,0.6,0,0.6,0.6,1022.808435,100.5323,898.46,,
2026-07-27,2026-07-24,HGLB13,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A (*) (**),2034-10-15,DI + 3%,3.1554,2.2735,2.6727,0.0384,2.6343,2.7112,1057.209511,101.1458,904.1,,
2026-07-27,2026-07-24,HYPEA6,HYPERA S/A (*),2028-10-10,DI + 1.35%,0.7999,0.4867,0.6585,0.0603,0.5981,0.7189,1053.766413,101.0267,376.32,,
2026-07-27,2026-07-24,HYPEA7,HYPERA S/A (*),2028-12-15,DI + 1.3%,0.7993,0.5804,0.6491,0.0623,0.5868,0.7115,1027.869136,101.0803,420.37,,
2026-07-27,2026-07-24,HYPEA8,HYPERA S/A (*),2029-05-03,DI + 0.85%,0.8358,0.5996,0.6997,0.1254,0.5743,0.8251,1036.197566,100.2876,485.33,,
2026-07-27,2026-07-24,HYPEA9,HYPERA S/A (*),2030-01-15,DI + 0.9%,0.7746,0.5903,0.6813,0.1193,0.562,0.8008,1009.332832,100.5379,623.23,,
2026-07-27,2026-07-24,HYPEB1,HYPERA S/A (*),2030-12-15,DI + 0.85%,0.8776,0.5965,0.7215,0.0499,0.6716,0.7715,1020.661445,100.423,834.56,,
2026-07-27,2026-07-24,HYPEC0,HYPERA S/A (*),2030-08-15,DI + 0.75%,0.822,0.5871,0.7019,0.0228,0.6791,0.7247,1064.523087,100.1289,679.87,35,
2026-07-27,2026-07-24,IGTAA3,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),2030-09-20,DI + 0.45%,0.6151,0.2934,0.4733,0.0437,0.4296,0.5171,1047.912987,99.9349,707.64,,
2026-07-27,2026-07-24,IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,2027-09-28,DI + 2.45%,0.3978,0.1986,0.2911,0.0638,0.2274,0.355,1065.680275,101.3353,157.58,,
2026-07-27,2026-07-24,INEL12,INSPIRALI EDUCACAO S/A (*),2029-05-15,DI + 1.65%,1.363,1.0033,1.1954,0.1391,1.0563,1.3346,1036.72196,100.6973,391.04,45,
2026-07-27,2026-07-24,IOCHA3,IOCHPE-MAXION S/A (*) (**),2030-04-02,DI + 1.6%,1.4926,1.2552,1.3548,0.0888,1.266,1.4438,1052.412813,100.5212,542.45,,
2026-07-27,2026-07-24,IOCHA4,IOCHPE-MAXION S/A (*) (**),2028-10-10,DI + 1.35%,1.3438,1.0911,1.1983,0.0736,1.1247,1.272,1045.389158,100.2236,375.81,,
2026-07-27,2026-07-24,IOCHA5,IOCHPE-MAXION S/A (*) (**),2030-02-05,DI + 1.55%,1.5373,1.2225,1.3761,0.0899,1.2863,1.4661,1075.643598,100.4014,589.17,,
2026-07-27,2026-07-24,IOCHA6,IOCHPE-MAXION S/A (*) (**),2030-06-04,DI + 1.45%,1.5902,1.2982,1.4189,0.0756,1.3432,1.4946,1021.502067,100.0816,670.34,,
2026-07-27,2026-07-24,IPIPA6,IPIRANGA PRODUTOS DE PETRÓLEO S/A (*),2030-11-19,DI + 0.6%,0.65,0.345,0.5228,0.0356,0.4872,0.5584,1028.655687,100.2274,745.82,,
2026-07-27,2026-07-24,ISAEB1,ISA ENERGIA BRASIL S.A. (*),2030-01-15,DI + 0.55%,0.7287,0.4621,0.582,0.0293,0.5527,0.6114,1002.936182,99.9104,710.09,35,
2026-07-27,2026-07-24,ISAEC1,ISA ENERGIA BRASIL S.A. (*),2031-01-15,DI + 0.6%,0.7864,0.3935,0.5943,0.1148,0.4795,0.7092,1004.043509,100.0193,858.3,,
2026-07-27,2026-07-24,ISAED1,ISA ENERGIA BRASIL S.A. (*),2035-01-15,DI + 0.84%,0.7169,0.5315,0.5966,0.0518,0.5449,0.6485,1015.714692,101.1752,1220.66,35,
2026-07-27,2026-07-24,ISPE12,IGUA SERGIPE S.A. (*),2029-06-01,DI + 2.5%,2.7522,2.0825,2.4152,0.1112,2.3041,2.5265,1026.036337,100.1921,584.33,,
2026-07-27,2026-07-24,ISPE13,IGUA SERGIPE S.A. (*),2029-06-01,DI + 2.5%,2.7817,2.2585,2.4658,0.1236,2.3423,2.5895,1024.861929,100.0774,584.24,,
2026-07-27,2026-07-24,ITSA17,ITAUSA S/A (*),2034-07-25,DI + 0.88%,0.6581,0.3426,0.4974,0.1108,0.3867,0.6083,1174.736652,101.5585,1029.11,,
2026-07-27,2026-07-24,ITSA18,ITAUSA S/A (*),2035-09-12,DI + 0.6%,0.6,0.2967,0.489,0.0847,0.4044,0.5738,1136.026746,100.486,1107.74,,
2026-07-27,2026-07-24,JHSFA1,JHSF PARTICIPAÇÕES S/A,2027-01-21,DI + 2.75%,0.9099,0.3869,0.6446,0.2204,0.4242,0.8651,224.312083,100.7489,90.86,,
2026-07-27,2026-07-24,JHSFA3,JHSF PARTICIPAÇÕES S/A (*),2027-12-20,DI + 2.2%,1.4885,0.9648,1.2175,0.0555,1.162,1.273,714.784941,100.6644,172.95,,
2026-07-27,2026-07-24,JSLGA5,JSL S/A (*),2028-10-20,DI + 2.7%,3.0061,2.0263,2.7044,0.1347,2.5697,2.8391,1042.895311,99.9954,271.77,,
2026-07-27,2026-07-24,JSMLA5,SIMPAR S.A. (*),2031-01-15,DI + 3.5%,4.2855,3.3837,4.0084,0.2887,3.7197,4.2973,991.553164,98.6971,673.57,50,
2026-07-27,2026-07-24,KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),2026-08-16,DI + 2.8%,--,--,3.5668,0.2716,3.2952,3.8385,214.373011,99.9528,16,,
2026-07-27,2026-07-24,KRSA12,KORA SAUDE PARTICIPACOES S.A.,2030-10-30,DI + 2.8%,--,--,--,--,--,--,N/D,51.7997,N/D,10,
2026-07-27,2026-07-24,LCAMC2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),2031-05-20,DI + 2.4%,1.7541,1.3588,1.5595,0.0809,1.4787,1.6405,1053.61265,102.3844,722.36,,
