data_captura,data_referencia,codigo_ativo,label,preco_fechamento
2026-06-28,2026-06-18,PEP,PEPSICO,142.02000427246094
2026-06-28,2026-06-22,PEP,PEPSICO,140.7100067138672
2026-06-28,2026-06-23,PEP,PEPSICO,142.0500030517578
2026-06-28,2026-06-24,PEP,PEPSICO,142.27000427246094
2026-06-28,2026-06-25,PEP,PEPSICO,139.52000427246094
2026-06-28,2026-06-26,PEP,PEPSICO,141.38999938964844
2026-06-28,2026-05-29,COST,COSTCO,956.3200073242188
2026-06-28,2026-06-01,COST,COSTCO,946.1099853515625
2026-06-28,2026-06-02,COST,COSTCO,954.27001953125
2026-06-28,2026-06-03,COST,COSTCO,961.8300170898438
2026-06-28,2026-06-04,COST,COSTCO,972.3499755859375
2026-06-28,2026-06-05,COST,COSTCO,971.8699951171875
2026-06-28,2026-06-08,COST,COSTCO,974.75
2026-06-28,2026-06-09,COST,COSTCO,968.5900268554688
2026-06-28,2026-06-10,COST,COSTCO,983.3699951171875
2026-06-28,2026-06-11,COST,COSTCO,975.6900024414062
2026-06-28,2026-06-12,COST,COSTCO,982.3499755859375
2026-06-28,2026-06-15,COST,COSTCO,979.4500122070312
2026-06-28,2026-06-16,COST,COSTCO,986.6799926757812
2026-06-28,2026-06-17,COST,COSTCO,965.5900268554688
2026-06-28,2026-06-18,COST,COSTCO,951.4500122070312
2026-06-28,2026-06-22,COST,COSTCO,951.3499755859375
2026-06-28,2026-06-23,COST,COSTCO,957.6799926757812
2026-06-28,2026-06-24,COST,COSTCO,961.0900268554688
2026-06-28,2026-06-25,COST,COSTCO,942.239990234375
