data_captura,data_referencia,codigo_ativo,label,valor
2026-08-01,1964-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,6.24023e-12
2026-08-01,1964-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,6.514355e-12
2026-08-01,1964-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,6.690209e-12
2026-08-01,1964-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,6.979851e-12
2026-08-01,1964-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,7.42983e-12
2026-08-01,1964-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,7.647061e-12
2026-08-01,1964-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,7.934117e-12
2026-08-01,1964-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,8.288411e-12
2026-08-01,1964-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,8.865109e-12
2026-08-01,1964-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,9.395257e-12
2026-08-01,1965-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,9.847822e-12
2026-08-01,1965-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.015556e-11
2026-08-01,1965-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.076588e-11
2026-08-01,1965-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.101932e-11
2026-08-01,1965-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.12081e-11
2026-08-01,1965-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.13374e-11
2026-08-01,1965-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.164774e-11
2026-08-01,1965-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.178738e-11
2026-08-01,1965-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.202013e-11
2026-08-01,1965-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.226322e-11
2026-08-01,1965-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.237443e-11
2026-08-01,1965-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.261235e-11
2026-08-01,1966-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.357954e-11
2026-08-01,1966-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.397263e-11
2026-08-01,1966-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.433727e-11
2026-08-01,1966-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.501224e-11
2026-08-01,1966-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.536136e-11
2026-08-01,1966-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.564583e-11
2026-08-01,1966-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.616563e-11
2026-08-01,1966-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.651992e-11
2026-08-01,1966-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.691301e-11
2026-08-01,1966-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.725955e-11
2026-08-01,1966-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.742764e-11
2026-08-01,1966-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.75466e-11
2026-08-01,1967-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.83276e-11
2026-08-01,1967-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.877241e-11
2026-08-01,1967-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.920428e-11
2026-08-01,1967-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.968788e-11
2026-08-01,1967-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,1.994908e-11
2026-08-01,1967-06-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.010941e-11
2026-08-01,1967-07-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.067577e-11
2026-08-01,1967-08-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.084904e-11
2026-08-01,1967-09-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.116454e-11
2026-08-01,1967-10-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.148263e-11
2026-08-01,1967-11-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.181623e-11
2026-08-01,1967-12-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.193519e-11
2026-08-01,1968-01-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.265671e-11
2026-08-01,1968-02-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.318686e-11
2026-08-01,1968-03-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.366787e-11
2026-08-01,1968-04-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.419285e-11
2026-08-01,1968-05-01,IGP12_IGPDI12,IGP-DI Índice Geral,2.455749e-11
