data_captura,titulo,data_referencia,codigo_selic,data_base_emissao,data_vencimento,tx_compra,tx_venda,tx_indicativa,pu,desvio_padrao,interv_ind_inf_d0,interv_ind_sup_d0,interv_ind_inf_dma1,interv_ind_sup_dma1,criterio
2026-06-15,LTN,2026-06-12,100000,2023-01-06,2026-07-01,14.3812,14.3519,14.3671,993.098676,0.00641938699644,14.2321,14.5625,14.222,14.5595,Calculado
2026-06-15,LTN,2026-06-12,100000,2024-07-05,2026-10-01,14.0503,14.0003,14.0336,960.167451,0.01028460824047,13.8579,14.1778,13.8811,14.1986,Calculado
2026-06-15,LTN,2026-06-12,100000,2025-01-10,2027-04-01,14.2666,14.2392,14.2536,899.64571,0.0060604006361,13.9472,14.6434,13.9405,14.635,Calculado
2026-06-15,LTN,2026-06-12,100000,2023-07-07,2027-07-01,14.4205,14.4072,14.4128,868.906252,0.00177124014747,14.0596,14.8825,14.0279,14.8486,Calculado
2026-06-15,LTN,2026-06-12,100000,2025-07-04,2027-10-01,14.5023,14.4891,14.4943,838.470265,0.00139989795342,14.1036,15.0224,14.0548,14.9725,Calculado
2026-06-15,LTN,2026-06-12,100000,2024-01-05,2028-01-01,14.4442,14.4307,14.4372,811.19981,0.00189061147516,14.0165,14.9873,13.9715,14.9416,Calculado
2026-06-15,LTN,2026-06-12,100000,2026-01-09,2028-04-01,14.4467,14.433,14.4393,784.280968,0.00169767347567,14.0163,15.011,13.9583,14.9527,Calculado
2026-06-15,LTN,2026-06-12,100000,2024-07-05,2028-07-01,14.4428,14.4303,14.4369,759.121644,0.0001154700394,14.0227,15.0254,13.9485,14.9512,Calculado
2026-06-15,LTN,2026-06-12,100000,2022-02-11,2029-01-01,14.4922,14.4803,14.4865,709.603806,0,14.1054,15.1406,13.997,15.032,Calculado
2026-06-15,LTN,2026-06-12,100000,2025-07-04,2029-07-01,14.5045,14.4925,14.4981,663.700086,0.00100750857068,14.1293,15.1697,14.0095,15.0498,Calculado
2026-06-15,LTN,2026-06-12,100000,2024-01-05,2030-01-01,14.4787,14.4681,14.4732,621.067649,0.00067964090518,14.1276,15.1568,13.9968,15.0261,Calculado
2026-06-15,LTN,2026-06-12,100000,2025-01-10,2032-01-01,14.4445,14.4323,14.4379,474.756742,0.0008444890467,14.0941,15.0974,13.9776,14.9808,Calculado
2026-06-15,NTN-C,2026-06-12,770100,2000-07-01,2031-01-01,8.3334,8.0349,8.0971,8004.811984,0.07245817874236,7.5421,8.8356,7.5849,8.6155,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2026-09-01,0.0016,-0.0034,0.0006,19201.839214,0.00172517877914,-0.0453,0.032,-0.0468,0.0303,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2027-03-01,0.0104,0.0091,0.0097,19200.552688,0.0003662207531,-0.018,0.0315,-0.018,0.0314,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2027-09-01,0.0152,0.0128,0.0139,19198.613298,0.00069287337949,-0.0056,0.0369,-0.004,0.0364,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2028-03-01,0.022,0.0196,0.0203,19195.195364,0.00056894006714,0.0016,0.0517,0.0021,0.0527,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2028-09-01,0.0327,0.0304,0.0316,19188.417101,0.00036817869303,0.0207,0.0501,0.0209,0.0512,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2029-03-01,0.0456,0.043,0.0443,19178.969778,0.00032564664899,0.0254,0.0584,0.0261,0.0586,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2029-09-01,0.0557,0.053,0.0542,19168.543158,0.00020524173552,0.0324,0.0661,0.0326,0.0662,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2030-03-01,0.0631,0.0608,0.0617,19158.212548,0.00016391497796,0.0417,0.0744,0.0416,0.0745,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2030-06-01,0.0665,0.064,0.0651,19152.740013,0.00018221580612,0.047,0.078,0.0467,0.0781,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2030-09-01,0.0706,0.0684,0.0697,19145.884942,0.00016846643583,0.0537,0.0795,0.0534,0.0796,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2030-12-01,0.0709,0.0682,0.0699,19142.390201,0.00005188728168,0.0566,0.0857,0.0566,0.0854,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2031-03-01,0.0759,0.0732,0.0743,19135.208698,0.00019402847729,0.0616,0.0905,0.0616,0.0902,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2031-06-01,0.0798,0.0771,0.0783,19127.931187,0.00018727925673,0.066,0.0958,0.066,0.0956,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2031-09-01,0.0823,0.0793,0.0808,19121.652173,0.00015339295942,0.0689,0.103,0.069,0.1028,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2031-12-01,0.0932,0.0912,0.0926,19105.484192,0.00035566837082,0.0794,0.1024,0.0795,0.1023,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2032-03-01,0.0978,0.0949,0.0963,19097.208183,0.00020898913847,0.0842,0.1064,0.0842,0.1067,Calculado
2026-06-15,LFT,2026-06-12,210100,2000-07-01,2032-06-01,0.109,0.1074,0.1081,19079.273629,0.00017510499707,0.0813,0.1182,0.0817,0.1183,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2026-08-15,11.0342,10.9779,11.0015,4778.422289,0.02231358872571,9.9368,11.7431,10.2843,12.1058,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2027-05-15,8.2787,8.24,8.2572,4663.868785,0.01040573018918,8.0117,8.692,7.9935,8.6768,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2028-08-15,8.5014,8.4782,8.4885,4601.572986,0.01606156984731,8.1837,8.8802,8.146,8.8427,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2029-05-15,8.3714,8.3414,8.3561,4485.108365,0.00535889570247,8.0371,8.7222,8.0087,8.6942,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2030-08-15,8.3655,8.3398,8.3538,4456.465259,0.00645202072377,8.0549,8.659,8.0322,8.6366,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2031-05-15,8.2605,8.234,8.2471,4353.350076,0.00494708845686,7.973,8.5412,7.9454,8.5139,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2032-08-15,8.1519,8.1327,8.1435,4359.476058,0.00538598571294,7.8868,8.4218,7.8554,8.3906,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2033-05-15,8.0858,8.0611,8.0744,4263.958039,0.00331199309178,7.8358,8.3481,7.8011,8.3136,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2035-05-15,7.8762,7.8549,7.8637,4222.7886,0.00610631991055,7.6487,8.1364,7.6006,8.0883,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2037-05-15,7.6574,7.6336,7.6437,4212.731582,0.00991991086502,7.444,7.9137,7.3898,7.8595,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2040-08-15,7.5289,7.5019,7.515,4232.736817,0.00540370243444,7.3237,7.7726,7.2719,7.7208,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2045-05-15,7.4483,7.4226,7.4325,4103.357963,0.00345373558195,7.2344,7.6756,7.1983,7.6395,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2050-08-15,7.3535,7.3286,7.34,4143.671184,0,7.1409,7.578,7.1106,7.5477,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2055-05-15,7.2935,7.2688,7.28,4061.18566,0,7.0833,7.5185,7.0528,7.4879,Calculado
2026-06-15,NTN-B,2026-06-12,760199,2000-07-15,2060-08-15,7.2847,7.2548,7.2695,4102.676773,0.00627276805246,7.0807,7.5154,7.0434,7.4779,Calculado
2026-06-15,NTN-F,2026-06-12,950199,2016-01-15,2027-01-01,14.2432,14.2039,14.226,1022.577672,0,13.9921,14.4995,14.0134,14.5179,Calculado
2026-06-15,NTN-F,2026-06-12,950199,2018-01-05,2029-01-01,14.4752,14.4451,14.464,957.363271,0.00014433755575,14.092,15.111,13.9816,15.0007,Calculado
2026-06-15,NTN-F,2026-06-12,950199,2020-01-10,2031-01-01,14.4829,14.4704,14.4765,907.422564,0,14.1701,15.1495,14.0394,15.0192,Calculado
2026-06-15,NTN-F,2026-06-12,950199,2022-01-07,2033-01-01,14.4607,14.4487,14.4551,869.410023,0.00056982968508,14.1365,15.114,14.0097,14.9875,Calculado
2026-06-15,NTN-F,2026-06-12,950199,2024-01-05,2035-01-01,14.4136,14.3917,14.4029,842.871631,0.0001154700394,14.0683,15.038,13.958,14.928,Calculado
2026-06-15,NTN-F,2026-06-12,950199,2026-01-09,2037-01-01,14.406,14.3909,14.398,820.990157,0.00160419944832,14.0485,15.0163,13.9548,14.9226,Calculado
2026-06-16,LTN,2026-06-15,100000,2023-01-06,2026-07-01,14.3452,14.3179,14.3337,993.641672,0.00466281353369,14.222,14.5595,14.1879,14.5327,Calculado
2026-06-16,LTN,2026-06-15,100000,2024-07-05,2026-10-01,13.9799,13.9249,13.9583,960.861862,0.0084542540623,13.8811,14.1986,13.8068,14.1219,Calculado
2026-06-16,LTN,2026-06-15,100000,2025-01-10,2027-04-01,14.127,14.0989,14.1108,901.010944,0.00422973323863,13.9405,14.635,13.7993,14.4921,Calculado
2026-06-16,LTN,2026-06-15,100000,2023-07-07,2027-07-01,14.2568,14.2415,14.2511,870.649916,0.00289480023663,14.0279,14.8486,13.8676,14.6861,Calculado
2026-06-16,LTN,2026-06-15,100000,2025-07-04,2027-10-01,14.335,14.3251,14.3299,840.486428,0.00125677249731,14.0548,14.9725,13.8908,14.8075,Calculado
2026-06-16,LTN,2026-06-15,100000,2024-01-05,2028-01-01,14.2887,14.2755,14.2809,813.352623,0.00227526662833,13.9715,14.9416,13.8154,14.7849,Calculado
2026-06-16,LTN,2026-06-15,100000,2026-01-09,2028-04-01,14.3051,14.2928,14.297,786.457904,0,13.9583,14.9527,13.8161,14.8102,Calculado
2026-06-16,LTN,2026-06-15,100000,2024-07-05,2028-07-01,14.3089,14.2953,14.302,761.357477,0,13.9485,14.9512,13.8135,14.8162,Calculado
2026-06-16,LTN,2026-06-15,100000,2022-02-11,2029-01-01,14.3741,14.362,14.3673,711.859813,0.00150196751629,13.997,15.032,13.8777,14.9126,Calculado
2026-06-16,LTN,2026-06-15,100000,2025-07-04,2029-07-01,14.4004,14.3892,14.395,665.868128,0,14.0095,15.0498,13.9062,14.9466,Calculado
2026-06-16,LTN,2026-06-15,100000,2024-01-05,2030-01-01,14.3822,14.3723,14.377,623.242458,0,13.9968,15.0261,13.9004,14.9298,Calculado
2026-06-16,LTN,2026-06-15,100000,2025-01-10,2032-01-01,14.3731,14.3631,14.3683,476.608715,0.00072563744391,13.9776,14.9808,13.9079,14.9111,Calculado
2026-06-16,NTN-C,2026-06-15,770100,2000-07-01,2031-01-01,8.2508,7.9636,8.0911,8010.415072,0.08764815024717,7.5849,8.6155,7.53,8.5609,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2026-09-01,0.001,-0.004,-0.0012,19212.169845,0.00169619456726,-0.0468,0.0303,-0.0483,0.0289,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2027-03-01,0.0121,0.01,0.0106,19210.690511,0.00064449988363,-0.018,0.0314,-0.0189,0.0322,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2027-09-01,0.0158,0.0132,0.0144,19208.769298,0.00029825883055,-0.004,0.0364,-0.0034,0.0367,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2028-03-01,0.0211,0.019,0.0203,19205.464811,0.00035786892852,0.0021,0.0527,0.0022,0.0538,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2028-09-01,0.0332,0.0308,0.0318,19198.60608,0.00018590435713,0.0209,0.0512,0.0211,0.0518,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2029-03-01,0.0456,0.043,0.0443,19189.249772,0.00021360007022,0.0261,0.0586,0.0264,0.0587,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2029-09-01,0.0555,0.053,0.0542,19178.817585,0.00020273857551,0.0326,0.0662,0.0325,0.0662,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2030-03-01,0.063,0.0601,0.0616,19168.558306,0.00040475118283,0.0416,0.0745,0.0413,0.0745,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2030-06-01,0.0667,0.0648,0.0655,19162.717818,0.00031842903448,0.0467,0.0781,0.0459,0.0785,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2030-09-01,0.0713,0.0688,0.0698,19156.089633,0.00018629511534,0.0534,0.0796,0.053,0.0797,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2030-12-01,0.0713,0.0678,0.0698,19152.746722,0.00031539992074,0.0566,0.0854,0.0565,0.0852,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2031-03-01,0.0757,0.0726,0.0742,19145.561385,0.00017994704777,0.0616,0.0902,0.0615,0.0902,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2031-06-01,0.0799,0.0766,0.0783,19138.203139,0.0001966383991,0.066,0.0956,0.066,0.0958,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2031-09-01,0.0824,0.0789,0.0808,19131.939984,0.00018695552947,0.069,0.1028,0.0691,0.1033,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2031-12-01,0.095,0.0907,0.0927,19115.667309,0.00027825987853,0.0795,0.1023,0.0804,0.1024,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2032-03-01,0.0978,0.0947,0.0964,19107.367668,0.00030304823048,0.0842,0.1067,0.0844,0.1079,Calculado
2026-06-16,LFT,2026-06-15,210100,2000-07-01,2032-06-01,0.1101,0.109,0.1098,19087.617597,0.00020328187327,0.0817,0.1183,0.0819,0.1199,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2026-08-15,11.3328,11.2989,11.315,4779.373714,0.01596732526693,10.2843,12.1058,10.5945,12.4312,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2027-05-15,8.2907,8.2693,8.28,4665.804428,0,7.9935,8.6768,8.0173,8.7036,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2028-08-15,8.5243,8.4963,8.5059,4602.899129,0.00375,8.146,8.8427,8.1635,8.8602,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2029-05-15,8.3787,8.3521,8.3648,4486.869278,0.00673596665223,8.0087,8.6942,8.0173,8.7033,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2030-08-15,8.391,8.3705,8.38,4455.255745,0,8.0322,8.6366,8.0582,8.6628,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2031-05-15,8.2924,8.2666,8.28,4350.35522,0,7.9454,8.5139,7.9782,8.5468,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2032-08-15,8.1778,8.1538,8.1655,4357.599692,0.0050606366477,7.8554,8.3906,7.8773,8.4126,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2033-05-15,8.1058,8.0773,8.0932,4262.323763,0.00538377593144,7.8011,8.3136,7.8199,8.3324,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2035-05-15,7.9061,7.8804,7.8936,4217.271759,0.00633909910634,7.6006,8.0883,7.6305,8.1182,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2037-05-15,7.7044,7.681,7.6902,4200.814362,0.00568247095725,7.3898,7.8595,7.4363,7.906,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2040-08-15,7.5653,7.5457,7.555,4220.721282,0.00414124278086,7.2719,7.7208,7.3119,7.7608,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2045-05-15,7.4866,7.4612,7.4749,4088.077883,0.0061448954629,7.1983,7.6395,7.2407,7.6818,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2050-08-15,7.3946,7.3682,7.3833,4126.140936,0.00414269293455,7.1106,7.5477,7.1539,7.591,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2055-05-15,7.3308,7.2951,7.3126,4047.601583,0.01112502735997,7.0528,7.4879,7.0854,7.5205,Calculado
2026-06-16,NTN-B,2026-06-15,760199,2000-07-15,2060-08-15,7.3221,7.2953,7.3077,4085.72615,0.00648386275148,7.0434,7.4779,7.0815,7.5161,Calculado
2026-06-16,NTN-F,2026-06-15,950199,2016-01-15,2027-01-01,14.1327,14.1063,14.124,1023.599986,0.00411869933353,14.0134,14.5179,13.9132,14.4147,Calculado
2026-06-16,NTN-F,2026-06-15,950199,2018-01-05,2029-01-01,14.3547,14.3299,14.343,960.094668,0.00234364388506,13.9816,15.0007,13.8604,14.8795,Calculado
2026-06-16,NTN-F,2026-06-15,950199,2020-01-10,2031-01-01,14.4058,14.3954,14.4016,909.998604,0.00094213288341,14.0394,15.0192,13.9643,14.9442,Calculado
2026-06-16,NTN-F,2026-06-15,950199,2022-01-07,2033-01-01,14.3946,14.3836,14.388,872.197885,0.00119443152169,14.0097,14.9875,13.9427,14.9203,Calculado
2026-06-16,NTN-F,2026-06-15,950199,2024-01-05,2035-01-01,14.3508,14.3331,14.3414,845.741795,0.00291873036096,13.958,14.928,13.8967,14.8663,Calculado
2026-06-16,NTN-F,2026-06-15,950199,2026-01-09,2037-01-01,14.3404,14.3274,14.3329,824.198383,0.00005546990175,13.9548,14.9226,13.8899,14.8573,Calculado
2026-06-17,LTN,2026-06-16,100000,2023-01-06,2026-07-01,14.331,14.3022,14.3177,994.176058,0.00745949589047,14.1879,14.5327,14.1689,14.5209,Calculado
2026-06-17,LTN,2026-06-16,100000,2024-07-05,2026-10-01,13.9222,13.8845,13.9054,961.494829,0.01932648811476,13.8068,14.1219,13.7535,14.0661,Calculado
2026-06-17,LTN,2026-06-16,100000,2025-01-10,2027-04-01,14.1233,14.1049,14.1107,901.483646,0.00673397922331,13.7993,14.4921,13.8003,14.4905,Calculado
2026-06-17,LTN,2026-06-16,100000,2023-07-07,2027-07-01,14.2662,14.2539,14.2604,871.036902,0.00340193056514,13.8676,14.6861,13.878,14.6943,Calculado
2026-06-17,LTN,2026-06-16,100000,2025-07-04,2027-10-01,14.3577,14.3472,14.3518,840.724861,0.00408317042138,13.8908,14.8075,13.913,14.8287,Calculado
2026-06-17,LTN,2026-06-16,100000,2024-01-05,2028-01-01,14.3661,14.3525,14.358,812.936815,0,13.8154,14.7849,13.8927,14.8615,Calculado
2026-06-17,LTN,2026-06-16,100000,2026-01-09,2028-04-01,14.374,14.36,14.367,786.01141,0.00207158441296,13.8161,14.8102,13.8861,14.8801,Calculado
2026-06-17,LTN,2026-06-16,100000,2024-07-05,2028-07-01,14.3826,14.3687,14.376,760.75848,0,13.8135,14.8162,13.8875,14.8901,Calculado
2026-06-17,LTN,2026-06-16,100000,2022-02-11,2029-01-01,14.4489,14.4377,14.443,711.048847,0,13.8777,14.9126,13.9535,14.9883,Calculado
2026-06-17,LTN,2026-06-16,100000,2025-07-04,2029-07-01,14.4652,14.4535,14.46,665.081718,0,13.9062,14.9466,13.9712,15.0116,Calculado
2026-06-17,LTN,2026-06-16,100000,2024-01-05,2030-01-01,14.4448,14.4346,14.4396,622.376316,0.00063616861758,13.9004,14.9298,13.9629,14.9925,Calculado
2026-06-17,LTN,2026-06-16,100000,2025-01-10,2032-01-01,14.3958,14.3846,14.3904,476.354748,0.00059424874421,13.9079,14.9111,13.9301,14.9333,Calculado
2026-06-17,NTN-C,2026-06-16,770100,2000-07-01,2031-01-01,8.3027,7.9392,8.0766,8018.246628,0.07442068179465,7.53,8.5609,7.4809,8.512,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2026-09-01,-0.007,-0.0202,-0.0121,19222.890481,0.01063540806692,-0.0483,0.0289,-0.0592,0.0213,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2027-03-01,0.0132,0.0103,0.0111,19220.891352,0.0003095695883,-0.0189,0.0322,-0.025,0.0324,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2027-09-01,0.0164,0.014,0.0148,19218.930668,0.00040479580037,-0.0034,0.0367,-0.0027,0.0367,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2028-03-01,0.0223,0.0198,0.0208,19215.585972,0.00033760420613,0.0022,0.0538,0.003,0.0559,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2028-09-01,0.0335,0.0301,0.0322,19208.704356,0.00030413811008,0.0211,0.0518,0.0215,0.0543,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2029-03-01,0.0459,0.0424,0.0443,19199.516054,0.00025831209805,0.0264,0.0587,0.0283,0.0588,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2029-09-01,0.0561,0.0529,0.0543,19189.039851,0.00021788453364,0.0325,0.0662,0.0329,0.0663,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2030-03-01,0.0628,0.06,0.0615,19178.909651,0.00034958621254,0.0413,0.0745,0.0408,0.0744,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2030-06-01,0.0669,0.0635,0.0652,19173.219823,0.0002572913135,0.0459,0.0785,0.0453,0.0782,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2030-09-01,0.0715,0.0681,0.0698,19166.35743,0.0001902011041,0.053,0.0797,0.0518,0.0797,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2030-12-01,0.0715,0.0681,0.0698,19163.012734,0.00019402847729,0.0565,0.0852,0.0565,0.084,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2031-03-01,0.0763,0.0725,0.0742,19155.842782,0.00016224524646,0.0615,0.0902,0.0615,0.0891,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2031-06-01,0.0803,0.0766,0.0783,19148.499829,0.00021143762674,0.066,0.0958,0.066,0.0949,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2031-09-01,0.0824,0.0791,0.0808,19142.214107,0.00017308474803,0.0691,0.1033,0.0691,0.1029,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2031-12-01,0.0945,0.091,0.0928,19125.83663,0.0001419978521,0.0804,0.1024,0.0805,0.1025,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2032-03-01,0.0982,0.0948,0.0965,19117.532557,0,0.0844,0.1079,0.0845,0.1088,Calculado
2026-06-17,LFT,2026-06-16,210100,2000-07-01,2032-06-01,0.1104,0.1089,0.1099,19097.77194,0.00007719021959,0.0819,0.1199,0.0838,0.12,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2026-08-15,11.1231,11.0459,11.076,4783.93981,0.01621578719582,10.5945,12.4312,10.3481,12.2001,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2027-05-15,8.5174,8.4891,8.5046,4659.35447,0.00562776853202,8.0173,8.7036,8.242,8.9314,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2028-08-15,8.6688,8.6448,8.6596,4591.981368,0.0008311532831,8.1635,8.8602,8.3174,9.0141,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2029-05-15,8.46,8.428,8.44,4480.661468,0,8.0173,8.7033,8.0926,8.779,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2030-08-15,8.4548,8.4274,8.4406,4448.33317,0.00148550894982,8.0582,8.6628,8.1187,8.7236,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2031-05-15,8.3624,8.3364,8.3451,4341.300993,0.00539006063138,7.9782,8.5468,8.0432,8.612,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2032-08-15,8.2688,8.2382,8.2548,4341.457168,0.00759884361137,7.8773,8.4126,7.9665,8.502,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2033-05-15,8.2174,8.195,8.2078,4238.916216,0.00354073389709,7.8199,8.3324,7.9344,8.4471,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2035-05-15,8.0045,7.9785,7.99,4193.516514,0,7.6305,8.1182,7.7268,8.2148,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2037-05-15,7.7869,7.7578,7.7723,4177.487244,0.00375467961749,7.4363,7.906,7.5183,7.9882,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2040-08-15,7.6436,7.6169,7.6325,4194.780115,0.00292363113952,7.3119,7.7608,7.3892,7.8384,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2045-05-15,7.54,7.5035,7.5232,4069.92975,0.00392952623862,7.2407,7.6818,7.2888,7.7303,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2050-08-15,7.4363,7.4082,7.4228,4109.924838,0.00377740530523,7.1539,7.591,7.1931,7.6307,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2055-05-15,7.3613,7.3307,7.3449,4033.706533,0.00656816956541,7.0854,7.5205,7.1174,7.5531,Calculado
2026-06-17,NTN-B,2026-06-16,760199,2000-07-15,2060-08-15,7.36,7.3245,7.3456,4068.524172,0.00787268484445,7.0815,7.5161,7.119,7.5544,Calculado
2026-06-17,NTN-F,2026-06-16,950199,2016-01-15,2027-01-01,14.15,14.1139,14.1307,1024.105279,0.00148481593135,13.9132,14.4147,13.9208,14.4193,Calculado
2026-06-17,NTN-F,2026-06-16,950199,2018-01-05,2029-01-01,14.4302,14.4063,14.4175,959.240601,0.00075111638246,13.8604,14.8795,13.9349,14.9539,Calculado
2026-06-17,NTN-F,2026-06-16,950199,2020-01-10,2031-01-01,14.4533,14.4418,14.4477,909.198722,0.00084467519201,13.9643,14.9442,14.0104,14.9904,Calculado
2026-06-17,NTN-F,2026-06-16,950199,2022-01-07,2033-01-01,14.4118,14.4006,14.406,872.039703,0.00058104994622,13.9427,14.9203,13.9606,14.9385,Calculado
2026-06-17,NTN-F,2026-06-16,950199,2024-01-05,2035-01-01,14.3425,14.3255,14.3328,846.530881,0.00157286269267,13.8967,14.8663,13.8878,14.8582,Calculado
2026-06-17,NTN-F,2026-06-16,950199,2026-01-09,2037-01-01,14.3121,14.2982,14.305,825.828088,0,13.8899,14.8573,13.8615,14.8301,Calculado
2026-06-18,LTN,2026-06-17,100000,2023-01-06,2026-07-01,14.3372,14.3023,14.3224,994.70248,0.00647306636997,14.1689,14.5209,14.1716,14.531,Calculado
2026-06-18,LTN,2026-06-17,100000,2024-07-05,2026-10-01,13.9839,13.9139,13.943,961.897233,0.01351652855248,13.7535,14.0661,13.7911,14.1012,Calculado
2026-06-18,LTN,2026-06-17,100000,2025-01-10,2027-04-01,14.2126,14.1851,14.1974,901.420606,0.01458828851374,13.8003,14.4905,13.8881,14.5757,Calculado
2026-06-18,LTN,2026-06-17,100000,2023-07-07,2027-07-01,14.3346,14.3204,14.3295,870.954365,0.00790843431597,13.878,14.6943,13.9481,14.7622,Calculado
